Название,Цена,Описание,Характеристики,Фото 
Чиллер EBHV- 140Y.1/FC с фрикулингом,по запросу,"Чиллер EBHV- 140Y.1/FC с воздушным охлаждением конденсатора и модулем фрикулинга на базе винтовых компрессоров. Механическое охлаждение, температура воды 15°С / 10°С, температура окружающая среды 25°С. Фрикулинг, температура воды на входе 15°С, температура окружающей среды 5°С, рабочая жидкость 30% этилен гликоль. Адиабатическое охлаждение, при температуре воды 15°С / 10°С, температура окружающей среды 33°С, насыщение 90%.","Скорость охлаждения:441 кВт Мощность компрессора:91.90000000000001 кВт Кол-во компрессоров:1 Скорость охлаждения:441 кВт Мощность компрессора:91.90000000000001 кВт Кол-во компрессоров:1 Коэффициент энергоэффективности:4.29 Регулирование производительности:25%-100% Кол-во вентиляторов:6 Мощность вентилятора:1.8 кВт Расход конденсатора:37.5 м3/с Расход испарителя:75.84999999999999 м3/ч Заправка масла:22 л Фрикулинг. Холодопроизводительность:274.9 кВт Расход воздуха на фрикулере:37.5 м3/с Фрикулинг. Температура полной мощности:1.4 Заправка хладагента:105 кг Уровень шума:64 дБ Фрикулинг. Коэффициент энергоэффективности:25.45 Фрикулинг. Уровень шума:58 дБ Адиабатическое охлаждение. Холодопроизводительность:438.3 кВт Адиабатическое охлаждение. Мощность компрессора:92.8 кВт Адиабатическое охлаждение. Коэффициент энергоэффективности:4.23 Перепад давления с включенной секцией free cooling:150 кПа Масса:5480 кг Габаритные размеры Д/Ш/В:7200x2250x2555 мм Присоединительные размеры испарителя, вход / выход:DN125 Тип присоединения на испарителе:Фланцы ",https://rusgroupp.ru/assets/images/products/1910/ebhv-s.jpg https://rusgroupp.ru/assets/images/products/1910/ebhv-s2.jpg https://rusgroupp.ru/assets/images/products/1910/ebhv-s3.jpg 
Чиллер EBHV- 180Y.1/FC с фрикулингом,по запросу,"Чиллер EBHV- 180Y.1/FC с воздушным охлаждением конденсатора и модулем фрикулинга на базе винтовых компрессоров. Механическое охлаждение, температура воды 15°С / 10°С, температура окружающая среды 25°С. Фрикулинг, температура воды на входе 15°С, температура окружающей среды 5°С, рабочая жидкость 30% этилен гликоль. Адиабатическое охлаждение, при температуре воды 15°С / 10°С, температура окружающей среды 33°С, насыщение 90%.","Скорость охлаждения:581.3 кВт Мощность компрессора:112.2 кВт Кол-во компрессоров:1 Скорость охлаждения:581.3 кВт Мощность компрессора:112.2 кВт Кол-во компрессоров:1 Коэффициент энергоэффективности:4.59 Регулирование производительности:25%-100% Кол-во вентиляторов:8 Мощность вентилятора:1.8 кВт Расход конденсатора:50 м3/с Расход испарителя:99.98 м3/ч Заправка масла:35 л Фрикулинг. Холодопроизводительность:366.6 кВт Расход воздуха на фрикулере:50 м3/с Фрикулинг. Температура полной мощности:1.6 Заправка хладагента:122 кг Уровень шума:64 дБ Фрикулинг. Коэффициент энергоэффективности:25.45 Фрикулинг. Уровень шума:59 дБ Адиабатическое охлаждение. Холодопроизводительность:577.6 кВт Адиабатическое охлаждение. Мощность компрессора:113.4 кВт Адиабатическое охлаждение. Коэффициент энергоэффективности:4.52 Перепад давления с включенной секцией free cooling:163 кПа Масса:6460 кг Габаритные размеры Д/Ш/В:9600x2250x2625 мм Присоединительные размеры испарителя, вход / выход:DN150 Тип присоединения на испарителе:Фланцы ",https://rusgroupp.ru/assets/images/products/1911/ebhv-s.jpg https://rusgroupp.ru/assets/images/products/1911/ebhv-s2.jpg https://rusgroupp.ru/assets/images/products/1911/ebhv-s3.jpg 
Чиллер EBHV- 210Y.1/FC с фрикулингом,по запросу,"Чиллер EBHV- 210Y.1/FC с воздушным охлаждением конденсатора и модулем фрикулинга на базе винтовых компрессоров. Механическое охлаждение, температура воды 15°С / 10°С, температура окружающая среды 25°С. Фрикулинг, температура воды на входе 15°С, температура окружающей среды 5°С, рабочая жидкость 30% этилен гликоль. Адиабатическое охлаждение, при температуре воды 15°С / 10°С, температура окружающей среды 33°С, насыщение 90%.","Скорость охлаждения:657.9 кВт Мощность компрессора:129.2 кВт Кол-во компрессоров:1 Скорость охлаждения:657.9 кВт Мощность компрессора:129.2 кВт Кол-во компрессоров:1 Коэффициент энергоэффективности:4.58 Регулирование производительности:25%-100% Кол-во вентиляторов:8 Мощность вентилятора:1.8 кВт Расход конденсатора:50 м3/с Расход испарителя:113.16 м3/ч Заправка масла:35 л Фрикулинг. Холодопроизводительность:366.6 кВт Расход воздуха на фрикулере:50 м3/с Фрикулинг. Температура полной мощности:0.1 Заправка хладагента:155 кг Уровень шума:65 дБ Фрикулинг. Коэффициент энергоэффективности:25.45 Фрикулинг. Уровень шума:59 дБ Адиабатическое охлаждение. Холодопроизводительность:653.9 кВт Адиабатическое охлаждение. Мощность компрессора:130.4 кВт Адиабатическое охлаждение. Коэффициент энергоэффективности:4.52 Перепад давления с включенной секцией free cooling:143 кПа Масса:7225 кг Габаритные размеры Д/Ш/В:9600x2250x2625 мм Присоединительные размеры испарителя, вход / выход:DN150 Тип присоединения на испарителе:Фланцы ",https://rusgroupp.ru/assets/images/products/1912/ebhv-s.jpg https://rusgroupp.ru/assets/images/products/1912/ebhv-s2.jpg https://rusgroupp.ru/assets/images/products/1912/ebhv-s3.jpg 
Чиллер EBHV- 240Y.1/FC с фрикулингом,по запросу,"Чиллер EBHV- 240Y.1/FC с воздушным охлаждением конденсатора и модулем фрикулинга на базе винтовых компрессоров. Механическое охлаждение, температура воды 15°С / 10°С, температура окружающая среды 25°С. Фрикулинг, температура воды на входе 15°С, температура окружающей среды 5°С, рабочая жидкость 30% этилен гликоль. Адиабатическое охлаждение, при температуре воды 15°С / 10°С, температура окружающей среды 33°С, насыщение 90%.","Скорость охлаждения:776.4 кВт Мощность компрессора:152.3 кВт Кол-во компрессоров:1 Скорость охлаждения:776.4 кВт Мощность компрессора:152.3 кВт Кол-во компрессоров:1 Коэффициент энергоэффективности:4.54 Регулирование производительности:25%-100% Кол-во вентиляторов:10 Мощность вентилятора:1.8 кВт Расход конденсатора:62.5 м3/с Расход испарителя:133.54 м3/ч Заправка масла:35 л Фрикулинг. Холодопроизводительность:458.3 кВт Расход воздуха на фрикулере:62.5 м3/с Фрикулинг. Температура полной мощности:1.2 Заправка хладагента:185 кг Уровень шума:65 дБ Фрикулинг. Коэффициент энергоэффективности:25.46 Фрикулинг. Уровень шума:60 дБ Адиабатическое охлаждение. Холодопроизводительность:771.8 кВт Адиабатическое охлаждение. Мощность компрессора:153.6 кВт Адиабатическое охлаждение. Коэффициент энергоэффективности:4.5 Перепад давления с включенной секцией free cooling:154 кПа Масса:8540 кг Габаритные размеры Д/Ш/В:12000x2250x2690 мм Присоединительные размеры испарителя, вход / выход:DN150 Тип присоединения на испарителе:Фланцы ",https://rusgroupp.ru/assets/images/products/1913/ebhv-s.jpg https://rusgroupp.ru/assets/images/products/1913/ebhv-s2.jpg https://rusgroupp.ru/assets/images/products/1913/ebhv-s3.jpg 
Чиллер EBHV- 280Y.1/FC с фрикулингом,по запросу,"Чиллер EBHV- 280Y.1/FC с воздушным охлаждением конденсатора и модулем фрикулинга на базе винтовых компрессоров. Механическое охлаждение, температура воды 15°С / 10°С, температура окружающая среды 25°С. Фрикулинг, температура воды на входе 15°С, температура окружающей среды 5°С, рабочая жидкость 30% этилен гликоль. Адиабатическое охлаждение, при температуре воды 15°С / 10°С, температура окружающей среды 33°С, насыщение 90%.","Скорость охлаждения:867.9 кВт Мощность компрессора:170.9 кВт Кол-во компрессоров:1 Скорость охлаждения:867.9 кВт Мощность компрессора:170.9 кВт Кол-во компрессоров:1 Коэффициент энергоэффективности:4.59 Регулирование производительности:25%-100% Кол-во вентиляторов:10 Мощность вентилятора:1.8 кВт Расход конденсатора:62.5 м3/с Расход испарителя:149.27 м3/ч Заправка масла:35 л Фрикулинг. Холодопроизводительность:458.3 кВт Расход воздуха на фрикулере:62.5 м3/с Фрикулинг. Температура полной мощности:-0.2 Заправка хладагента:222 кг Уровень шума:65 дБ Фрикулинг. Коэффициент энергоэффективности:25.46 Фрикулинг. Уровень шума:60 дБ Адиабатическое охлаждение. Холодопроизводительность:863.3 кВт Адиабатическое охлаждение. Мощность компрессора:172.6 кВт Адиабатическое охлаждение. Коэффициент энергоэффективности:4.53 Перепад давления с включенной секцией free cooling:163 кПа Масса:8750 кг Габаритные размеры Д/Ш/В:12000x2250x2690 мм Присоединительные размеры испарителя, вход / выход:DN150 Тип присоединения на испарителе:Фланцы ",https://rusgroupp.ru/assets/images/products/1914/ebhv-s.jpg https://rusgroupp.ru/assets/images/products/1914/ebhv-s2.jpg https://rusgroupp.ru/assets/images/products/1914/ebhv-s3.jpg 
Чиллер EBHV- 300Y.1/FC с фрикулингом,по запросу,"Чиллер EBHV- 300Y.1/FC с воздушным охлаждением конденсатора и модулем фрикулинга на базе винтовых компрессоров. Механическое охлаждение, температура воды 15°С / 10°С, температура окружающая среды 25°С. Фрикулинг, температура воды на входе 15°С, температура окружающей среды 5°С, рабочая жидкость 30% этилен гликоль. Адиабатическое охлаждение, при температуре воды 15°С / 10°С, температура окружающей среды 33°С, насыщение 90%.","Скорость охлаждения:986.4 кВт Мощность компрессора:188.4 кВт Кол-во компрессоров:1 Скорость охлаждения:986.4 кВт Мощность компрессора:188.4 кВт Кол-во компрессоров:1 Коэффициент энергоэффективности:4.7 Регулирование производительности:25%-100% Кол-во вентиляторов:12 Мощность вентилятора:1.8 кВт Расход конденсатора:75 м3/с Расход испарителя:166.57 м3/ч Заправка масла:35 л Фрикулинг. Холодопроизводительность:549.9 кВт Расход воздуха на фрикулере:75 м3/с Фрикулинг. Температура полной мощности:0.5 Заправка хладагента:265 кг Уровень шума:66 дБ Фрикулинг. Коэффициент энергоэффективности:25.46 Фрикулинг. Уровень шума:61 дБ Адиабатическое охлаждение. Холодопроизводительность:981.2 кВт Адиабатическое охлаждение. Мощность компрессора:190.3 кВт Адиабатическое охлаждение. Коэффициент энергоэффективности:4.63 Перепад давления с включенной секцией free cooling:164 кПа Масса:10140 кг Габаритные размеры Д/Ш/В:12000x2250x2690 мм Присоединительные размеры испарителя, вход / выход:DN200 Тип присоединения на испарителе:Фланцы ",https://rusgroupp.ru/assets/images/products/1915/ebhv-s.jpg https://rusgroupp.ru/assets/images/products/1915/ebhv-s2.jpg https://rusgroupp.ru/assets/images/products/1915/ebhv-s3.jpg 
Чиллер EBHV- 50Y.2/FC с фрикулингом,по запросу,"Чиллер EBHV- 50Y.2/FC с воздушным охлаждением конденсатора и модулем фрикулинга на базе винтовых компрессоров. Механическое охлаждение, температура воды 15°С / 10°С, температура окружающая среды 25°С. Фрикулинг, температура воды на входе 15°С, температура окружающей среды 5°С, рабочая жидкость 30% этилен гликоль. Адиабатическое охлаждение, при температуре воды 15°С / 10°С, температура окружающей среды 33°С, насыщение 90%.","Скорость охлаждения:279.4 кВт Мощность компрессора:61.2 кВт Кол-во компрессоров:2 Скорость охлаждения:279.4 кВт Мощность компрессора:61.2 кВт Кол-во компрессоров:2 Коэффициент энергоэффективности:4.08 Регулирование производительности:25%-100% Кол-во вентиляторов:4 Мощность вентилятора:1.8 кВт Расход конденсатора:25 м3/с Расход испарителя:48.06 м3/ч Заправка масла:18 л Фрикулинг. Холодопроизводительность:172.4 кВт Расход воздуха на фрикулере:25 м3/с Фрикулинг. Температура полной мощности:1.5 Заправка хладагента:70 кг Уровень шума:55 дБ Фрикулинг. Коэффициент энергоэффективности:23.94 Фрикулинг. Уровень шума:53 дБ Адиабатическое охлаждение. Холодопроизводительность:277.8 кВт Адиабатическое охлаждение. Мощность компрессора:61.8 кВт Адиабатическое охлаждение. Коэффициент энергоэффективности:4.03 Масса:3720 кг Габаритные размеры Д/Ш/В:4800x2250x2380 мм Присоединительные размеры испарителя, вход / выход:DN100 Тип присоединения на испарителе:Фланцы ",https://rusgroupp.ru/assets/images/products/1916/ebhv-s.jpg https://rusgroupp.ru/assets/images/products/1916/ebhv-s2.jpg https://rusgroupp.ru/assets/images/products/1916/ebhv-s3.jpg 
Чиллер EBHV- 60Y.2/FC с фрикулингом,по запросу,"Чиллер EBHV- 60Y.2/FC с воздушным охлаждением конденсатора и модулем фрикулинга на базе винтовых компрессоров. Механическое охлаждение, температура воды 15°С / 10°С, температура окружающая среды 25°С. Фрикулинг, температура воды на входе 15°С, температура окружающей среды 5°С, рабочая жидкость 30% этилен гликоль. Адиабатическое охлаждение, при температуре воды 15°С / 10°С, температура окружающей среды 33°С, насыщение 90%.","Скорость охлаждения:350.6 кВт Мощность компрессора:75.8 кВт Кол-во компрессоров:2 Скорость охлаждения:350.6 кВт Мощность компрессора:75.8 кВт Кол-во компрессоров:2 Коэффициент энергоэффективности:4.22 Регулирование производительности:25%-100% Кол-во вентиляторов:4 Мощность вентилятора:1.8 кВт Расход конденсатора:25 м3/с Расход испарителя:60.3 м3/ч Заправка масла:18 л Фрикулинг. Холодопроизводительность:183.4 кВт Расход воздуха на фрикулере:25 м3/с Фрикулинг. Температура полной мощности:1.5 Заправка хладагента:92 кг Уровень шума:55 дБ Фрикулинг. Коэффициент энергоэффективности:25.47 Фрикулинг. Уровень шума:53 дБ Адиабатическое охлаждение. Холодопроизводительность:348.4 кВт Адиабатическое охлаждение. Мощность компрессора:76.59999999999999 кВт Адиабатическое охлаждение. Коэффициент энергоэффективности:4.16 Масса:4080 кг Габаритные размеры Д/Ш/В:4800x2250x2380 мм Присоединительные размеры испарителя, вход / выход:DN125 Тип присоединения на испарителе:Фланцы ",https://rusgroupp.ru/assets/images/products/1917/ebhv-s.jpg https://rusgroupp.ru/assets/images/products/1917/ebhv-s2.jpg https://rusgroupp.ru/assets/images/products/1917/ebhv-s3.jpg 
Чиллер EBHV- 70Y.2/FC с фрикулингом,по запросу,"Чиллер EBHV- 70Y.2/FC с воздушным охлаждением конденсатора и модулем фрикулинга на базе винтовых компрессоров. Механическое охлаждение, температура воды 15°С / 10°С, температура окружающая среды 25°С. Фрикулинг, температура воды на входе 15°С, температура окружающей среды 5°С, рабочая жидкость 30% этилен гликоль. Адиабатическое охлаждение, при температуре воды 15°С / 10°С, температура окружающей среды 33°С, насыщение 90%.","Скорость охлаждения:413.8 кВт Мощность компрессора:88 кВт Кол-во компрессоров:2 Скорость охлаждения:413.8 кВт Мощность компрессора:88 кВт Кол-во компрессоров:2 Коэффициент энергоэффективности:4.04 Регулирование производительности:25%-100% Кол-во вентиляторов:8 Мощность вентилятора:1.8 кВт Расход конденсатора:50 м3/с Расход испарителя:71.18000000000001 м3/ч Заправка масла:30 л Фрикулинг. Холодопроизводительность:319.2 кВт Расход воздуха на фрикулере:50 м3/с Фрикулинг. Температура полной мощности:3.5 Заправка хладагента:114 кг Уровень шума:60 дБ Фрикулинг. Коэффициент энергоэффективности:22.17 Фрикулинг. Уровень шума:56 дБ Адиабатическое охлаждение. Холодопроизводительность:411 кВт Адиабатическое охлаждение. Мощность компрессора:88.8 кВт Адиабатическое охлаждение. Коэффициент энергоэффективности:3.98 Масса:6220 кг Габаритные размеры Д/Ш/В:9600x2250x2405 мм Присоединительные размеры испарителя, вход / выход:DN125 Тип присоединения на испарителе:Фланцы ",https://rusgroupp.ru/assets/images/products/1918/ebhv-s.jpg https://rusgroupp.ru/assets/images/products/1918/ebhv-s2.jpg https://rusgroupp.ru/assets/images/products/1918/ebhv-s3.jpg 
Чиллер EBHV- 80Y.2/FC с фрикулингом,по запросу,"Чиллер EBHV- 80Y.2/FC с воздушным охлаждением конденсатора и модулем фрикулинга на базе винтовых компрессоров. Механическое охлаждение, температура воды 15°С / 10°С, температура окружающая среды 25°С. Фрикулинг, температура воды на входе 15°С, температура окружающей среды 5°С, рабочая жидкость 30% этилен гликоль. Адиабатическое охлаждение, при температуре воды 15°С / 10°С, температура окружающей среды 33°С, насыщение 90%.","Скорость охлаждения:472.4 кВт Мощность компрессора:102.2 кВт Кол-во компрессоров:2 Скорость охлаждения:472.4 кВт Мощность компрессора:102.2 кВт Кол-во компрессоров:2 Коэффициент энергоэффективности:4.05 Регулирование производительности:25%-100% Кол-во вентиляторов:8 Мощность вентилятора:1.8 кВт Расход конденсатора:50 м3/с Расход испарителя:81.26000000000001 м3/ч Заправка масла:30 л Фрикулинг. Холодопроизводительность:345.2 кВт Расход воздуха на фрикулере:50 м3/с Фрикулинг. Температура полной мощности:2.9 Заправка хладагента:146 кг Уровень шума:60 дБ Фрикулинг. Коэффициент энергоэффективности:23.97 Фрикулинг. Уровень шума:56 дБ Адиабатическое охлаждение. Холодопроизводительность:468.8 кВт Адиабатическое охлаждение. Мощность компрессора:103 кВт Адиабатическое охлаждение. Коэффициент энергоэффективности:3.99 Масса:6600 кг Габаритные размеры Д/Ш/В:9600x2250x2505 мм Присоединительные размеры испарителя, вход / выход:DN150 Тип присоединения на испарителе:Фланцы ",https://rusgroupp.ru/assets/images/products/1919/ebhv-s.jpg https://rusgroupp.ru/assets/images/products/1919/ebhv-s2.jpg https://rusgroupp.ru/assets/images/products/1919/ebhv-s3.jpg 
Чиллер EBHV- 90Y.2/FC с фрикулингом,по запросу,"Чиллер EBHV- 90Y.2/FC с воздушным охлаждением конденсатора и модулем фрикулинга на базе винтовых компрессоров. Механическое охлаждение, температура воды 15°С / 10°С, температура окружающая среды 25°С. Фрикулинг, температура воды на входе 15°С, температура окружающей среды 5°С, рабочая жидкость 30% этилен гликоль. Адиабатическое охлаждение, при температуре воды 15°С / 10°С, температура окружающей среды 33°С, насыщение 90%.","Скорость охлаждения:541.2 кВт Мощность компрессора:114 кВт Кол-во компрессоров:2 Скорость охлаждения:541.2 кВт Мощность компрессора:114 кВт Кол-во компрессоров:2 Коэффициент энергоэффективности:4.21 Регулирование производительности:25%-100% Кол-во вентиляторов:8 Мощность вентилятора:1.8 кВт Расход конденсатора:50 м3/с Расход испарителя:93.08 м3/ч Заправка масла:30 л Фрикулинг. Холодопроизводительность:366.6 кВт Расход воздуха на фрикулере:50 м3/с Фрикулинг. Температура полной мощности:2.4 Заправка хладагента:160 кг Уровень шума:60 дБ Фрикулинг. Коэффициент энергоэффективности:25.45 Фрикулинг. Уровень шума:56 дБ Адиабатическое охлаждение. Холодопроизводительность:537.4 кВт Адиабатическое охлаждение. Мощность компрессора:115 кВт Адиабатическое охлаждение. Коэффициент энергоэффективности:4.15 Масса:7160 кг Габаритные размеры Д/Ш/В:9600x2250x2505 мм Присоединительные размеры испарителя, вход / выход:DN150 Тип присоединения на испарителе:Фланцы ",https://rusgroupp.ru/assets/images/products/1920/ebhv-s.jpg https://rusgroupp.ru/assets/images/products/1920/ebhv-s2.jpg https://rusgroupp.ru/assets/images/products/1920/ebhv-s3.jpg 
Чиллер EBHV- 110Y.2/FC с фрикулингом,по запросу,"Чиллер EBHV- 110Y.2/FC с воздушным охлаждением конденсатора и модулем фрикулинга на базе винтовых компрессоров. Механическое охлаждение, температура воды 15°С / 10°С, температура окружающая среды 25°С. Фрикулинг, температура воды на входе 15°С, температура окружающей среды 5°С, рабочая жидкость 30% этилен гликоль. Адиабатическое охлаждение, при температуре воды 15°С / 10°С, температура окружающей среды 33°С, насыщение 90%.","Скорость охлаждения:670.2 кВт Мощность компрессора:141.4 кВт Кол-во компрессоров:2 Скорость охлаждения:670.2 кВт Мощность компрессора:141.4 кВт Кол-во компрессоров:2 Коэффициент энергоэффективности:4.3 Регулирование производительности:25%-100% Кол-во вентиляторов:8 Мощность вентилятора:1.8 кВт Расход конденсатора:50 м3/с Расход испарителя:115.28 м3/ч Заправка масла:44 л Фрикулинг. Холодопроизводительность:366.6 кВт Расход воздуха на фрикулере:50 м3/с Фрикулинг. Температура полной мощности:0.1 Заправка хладагента:206 кг Уровень шума:60 дБ Фрикулинг. Коэффициент энергоэффективности:25.45 Фрикулинг. Уровень шума:56 дБ Адиабатическое охлаждение. Холодопроизводительность:666.2 кВт Адиабатическое охлаждение. Мощность компрессора:142.8 кВт Адиабатическое охлаждение. Коэффициент энергоэффективности:4.24 Масса:8180 кг Габаритные размеры Д/Ш/В:9600x2250x2505 мм Присоединительные размеры испарителя, вход / выход:DN150 Тип присоединения на испарителе:Фланцы ",https://rusgroupp.ru/assets/images/products/1921/ebhv-s.jpg https://rusgroupp.ru/assets/images/products/1921/ebhv-s2.jpg https://rusgroupp.ru/assets/images/products/1921/ebhv-s3.jpg 
Чиллер EBHV- 125Y.2/FC с фрикулингом,по запросу,"Чиллер EBHV- 125Y.2/FC с воздушным охлаждением конденсатора и модулем фрикулинга на базе винтовых компрессоров. Механическое охлаждение, температура воды 15°С / 10°С, температура окружающая среды 25°С. Фрикулинг, температура воды на входе 15°С, температура окружающей среды 5°С, рабочая жидкость 30% этилен гликоль. Адиабатическое охлаждение, при температуре воды 15°С / 10°С, температура окружающей среды 33°С, насыщение 90%.","Скорость охлаждения:764 кВт Мощность компрессора:161 кВт Кол-во компрессоров:2 Скорость охлаждения:764 кВт Мощность компрессора:161 кВт Кол-во компрессоров:2 Коэффициент энергоэффективности:4.18 Регулирование производительности:25%-100% Кол-во вентиляторов:12 Мощность вентилятора:1.8 кВт Расход конденсатора:75 м3/с Расход испарителя:131.4 м3/ч Заправка масла:44 л Фрикулинг. Холодопроизводительность:517.6 кВт Расход воздуха на фрикулере:75 м3/с Фрикулинг. Температура полной мощности:2.2 Заправка хладагента:242 кг Уровень шума:62 дБ Фрикулинг. Коэффициент энергоэффективности:23.96 Фрикулинг. Уровень шума:58 дБ Адиабатическое охлаждение. Холодопроизводительность:759.4 кВт Адиабатическое охлаждение. Мощность компрессора:162.6 кВт Адиабатическое охлаждение. Коэффициент энергоэффективности:4.12 Масса:10360 кг Габаритные размеры Д/Ш/В:14400x2250x2505 мм Присоединительные размеры испарителя, вход / выход:DN150 Тип присоединения на испарителе:Фланцы ",https://rusgroupp.ru/assets/images/products/1922/ebhv-s.jpg https://rusgroupp.ru/assets/images/products/1922/ebhv-s2.jpg https://rusgroupp.ru/assets/images/products/1922/ebhv-s3.jpg 
Чиллер EBHV- 140Y.2/FC с фрикулингом,по запросу,"Чиллер EBHV- 140Y.2/FC с воздушным охлаждением конденсатора и модулем фрикулинга на базе винтовых компрессоров. Механическое охлаждение, температура воды 15°С / 10°С, температура окружающая среды 25°С. Фрикулинг, температура воды на входе 15°С, температура окружающей среды 5°С, рабочая жидкость 30% этилен гликоль. Адиабатическое охлаждение, при температуре воды 15°С / 10°С, температура окружающей среды 33°С, насыщение 90%.","Скорость охлаждения:882 кВт Мощность компрессора:183.8 кВт Кол-во компрессоров:2 Скорость охлаждения:882 кВт Мощность компрессора:183.8 кВт Кол-во компрессоров:2 Коэффициент энергоэффективности:4.29 Регулирование производительности:25%-100% Кол-во вентиляторов:12 Мощность вентилятора:1.8 кВт Расход конденсатора:75 м3/с Расход испарителя:151.7 м3/ч Заправка масла:44 л Фрикулинг. Холодопроизводительность:549.8 кВт Расход воздуха на фрикулере:75 м3/с Фрикулинг. Температура полной мощности:1.4 Заправка хладагента:294 кг Уровень шума:64 дБ Фрикулинг. Коэффициент энергоэффективности:25.45 Фрикулинг. Уровень шума:58 дБ Адиабатическое охлаждение. Холодопроизводительность:876.6 кВт Адиабатическое охлаждение. Мощность компрессора:185.6 кВт Адиабатическое охлаждение. Коэффициент энергоэффективности:4.23 Масса:11120 кг Габаритные размеры Д/Ш/В:14400x2250x2555 мм Присоединительные размеры испарителя, вход / выход:DN200 Тип присоединения на испарителе:Фланцы ",https://rusgroupp.ru/assets/images/products/1923/ebhv-s.jpg https://rusgroupp.ru/assets/images/products/1923/ebhv-s2.jpg https://rusgroupp.ru/assets/images/products/1923/ebhv-s3.jpg 
Чиллер EBHV-113A.1/FC с фрикулингом,по запросу,"Чиллер EBHV-113A.1/FC с воздушным охлаждением конденсатора и модулем фрикулинга на базе винтовых компрессоров. Механическое охлаждение, температура воды 15°С / 10°С, температура окружающая среды 25°С. Фрикулинг, температура воды на входе 15°С, температура окружающей среды 5°С, рабочая жидкость 30% этилен гликоль. Адиабатическое охлаждение, при температуре воды 15°С / 10°С, температура окружающей среды 33°С, насыщение 90%.","Скорость охлаждения:141 кВт Мощность компрессора:26.9 кВт Кол-во компрессоров:1 Скорость охлаждения:141 кВт Мощность компрессора:26.9 кВт Кол-во компрессоров:1 Коэффициент энергоэффективности:4.62 Регулирование производительности:25%-100% Кол-во вентиляторов:2 Мощность вентилятора:1.8 кВт Расход конденсатора:12.5 м3/с Расход испарителя:24.25 м3/ч Заправка масла:9.5 л Фрикулинг. Холодопроизводительность:85 кВт Расход воздуха на фрикулере:12.5 м3/с Фрикулинг. Температура полной мощности:1.3 Заправка хладагента:20 кг Уровень шума:52 дБ Фрикулинг. Коэффициент энергоэффективности:23.61 Фрикулинг. Уровень шума:50 дБ Адиабатическое охлаждение. Холодопроизводительность:140.5 кВт Адиабатическое охлаждение. Мощность компрессора:27 кВт Адиабатическое охлаждение. Коэффициент энергоэффективности:4.59 Перепад давления с включенной секцией free cooling:115 кПа Масса:1985 кг Габаритные размеры Д/Ш/В:2775x2250x2380 мм Присоединительные размеры испарителя, вход / выход:DN65 Тип присоединения на испарителе:Фланцы ",https://rusgroupp.ru/assets/images/products/1924/ebhv-s.jpg https://rusgroupp.ru/assets/images/products/1924/ebhv-s2.jpg https://rusgroupp.ru/assets/images/products/1924/ebhv-s3.jpg 
Чиллер EBHV-150A.1/FC с фрикулингом,по запросу,"Чиллер EBHV-150A.1/FC с воздушным охлаждением конденсатора и модулем фрикулинга на базе винтовых компрессоров. Механическое охлаждение, температура воды 15°С / 10°С, температура окружающая среды 25°С. Фрикулинг, температура воды на входе 15°С, температура окружающей среды 5°С, рабочая жидкость 30% этилен гликоль. Адиабатическое охлаждение, при температуре воды 15°С / 10°С, температура окружающей среды 33°С, насыщение 90%.","Скорость охлаждения:189.3 кВт Мощность компрессора:37 кВт Кол-во компрессоров:1 Скорость охлаждения:189.3 кВт Мощность компрессора:37 кВт Кол-во компрессоров:1 Коэффициент энергоэффективности:4.66 Регулирование производительности:25%-100% Кол-во вентиляторов:2 Мощность вентилятора:1.8 кВт Расход конденсатора:12.5 м3/с Расход испарителя:32.56 м3/ч Заправка масла:15 л Фрикулинг. Холодопроизводительность:96.2 кВт Расход воздуха на фрикулере:12.5 м3/с Фрикулинг. Температура полной мощности:-1.2 Заправка хладагента:29 кг Уровень шума:52 дБ Фрикулинг. Коэффициент энергоэффективности:26.72 Фрикулинг. Уровень шума:50 дБ Адиабатическое охлаждение. Холодопроизводительность:188.6 кВт Адиабатическое охлаждение. Мощность компрессора:37.2 кВт Адиабатическое охлаждение. Коэффициент энергоэффективности:4.62 Перепад давления с включенной секцией free cooling:174 кПа Масса:2260 кг Габаритные размеры Д/Ш/В:2775x2250x2480 мм Присоединительные размеры испарителя, вход / выход:DN100 Тип присоединения на испарителе:Фланцы ",https://rusgroupp.ru/assets/images/products/1925/ebhv-s.jpg https://rusgroupp.ru/assets/images/products/1925/ebhv-s2.jpg https://rusgroupp.ru/assets/images/products/1925/ebhv-s3.jpg 
